recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,attributes_patterns,POS_all,cluster,sentiment_scores_noun_pos_vader,sentiment_score_noun_pos_vader,sentiment_scores_all_pos_vader,sentiment_score_all_pos_vader,sentiment_score_review_spacy,sentiment_score_noun_pos_spacy,sentiment_score_all_pos_spacy,consistency_noun_pos_vader,consistency_all_pos_vader,consistency_review_spacy,consistency_noun_pos_spacy,consistency_all_pos_spacy
156548439,english,everything is perfect but pls fix the bug that disconnected count as force quit and get punish!!,1705929774,1705929774,True,0,1,0.0,0,True,False,False,True,,,,76561198349370256,0,3,6387,2753,3691,1707068655,[],"['everything', 'is', 'perfect', 'pls', 'fix', 'bug', 'disconnected', 'count', 'force', 'quit', 'get', 'punish']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,1.0,inconsistent,inconsistent,consistent,inconsistent,consistent
156507933,english,"like knocking people the  out? like tossing their limp bodies sort of like in smash bros? like absolutely steezing on kids tossing fools left and right? you want this one. 
get good, and catch these hands boy step up.",1705879170,1705879170,True,0,0,0.0,0,True,False,False,True,,,,76561198998279347,0,2,12580,1335,11144,1707116452,[],"['knocking', 'people', 'tossing', 'limp', 'bodies', 'sort', 'smash', 'bros', 'absolutely', 'steezing', 'kids', 'tossing', 'fools', 'left', 'right', 'want', 'one', 'get', 'good', 'catch', 'hands', 'boy', 'step']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.19714285714285712,0.0,0.19714285714285712,inconsistent,inconsistent,consistent,inconsistent,consistent
156465817,english,"this game was great at first but then they stared to change a lot of things making the game freeze and very glitchy, they also ban for a long time for mondane names, no fun tbr",1705843730,1705843730,False,0,0,0.4741379022598266,0,True,False,False,True,,,,76561199571172120,0,1,10773,1507,9264,1707056249,['long time'],"['game', 'was', 'great', 'first', 'then', 'stared', 'change', 'lot', 'things', 'making', 'game', 'freeze', 'very', 'glitchy', 'also', 'ban', 'long', 'time', 'mondane', 'names', 'fun', 'tbr']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.03571428571428571,-0.05,0.09999999999999999,inconsistent,inconsistent,inconsistent,consistent,inconsistent
156440872,english,its a really fun game to play with a group of people.,1705818045,1705818045,True,0,0,0.0,0,True,False,False,True,,,,76561199546167752,0,1,2454,1220,1200,1707116384,['fun game'],"['really', 'fun', 'game', 'play', 'group', 'people']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05000000000000002,-0.05000000000000002,-0.05000000000000002,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
156428046,english,fun and silly,1705803467,1705803467,True,1,0,0.5205479264259338,0,True,False,False,True,,,,76561198078773836,0,1,6956,1891,5065,1707107854,[],"['fun', 'silly']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1,0.0,-0.1,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
156423782,english,"miss every punch, get hit by every punch, mostly losing, good game!",1705798622,1705798622,True,0,1,0.0,0,True,False,False,True,,,,76561198005133494,0,1,5008,479,4492,1706974460,['good game'],"['miss', 'punch', 'get', 'hit', 'punch', 'mostly', 'losing', 'good', 'game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.2333333333333333,0.14999999999999997,0.26666666666666666,inconsistent,inconsistent,consistent,consistent,consistent
156412838,english,"very good addicting but good
",1705787302,1705787302,True,0,0,0.4794520437717437,0,True,False,False,True,,,,76561199613083844,0,1,5651,0,5583,1705866927,['good addicting'],"['very', 'good', 'addicting', 'good']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.8049999999999999,0.7,0.8049999999999999,inconsistent,inconsistent,consistent,consistent,consistent
156412166,english,"it's a good game. there are lots of achievements to go for. it's fun i play with my niece & nephew. the shovel is a little op. great skins too. i don't buy stuff like that, but i get a skin now and again for free and that's cool.",1705786682,1705786682,True,0,0,0.0,0,True,False,False,True,,,,76561198050494146,0,2,5289,155,5011,1707105270,"['good game', 'fun i', 'i play', 'little op', 'great skins']","[""'s"", 'good', 'game', 'are', 'lots', 'achievements', 'go', ""'s"", 'fun', 'i', 'play', 'niece', 'nephew', 'shovel', 'is', 'little', 'op', 'great', 'skins', 'too', 'i', 'do', ""n't"", 'buy', 'stuff', 'i', 'get', 'skin', 'now', 'again', 'free', ""'s"", 'cool']",0,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.7976}",0.7976,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.28035714285714286,0.2425,0.28035714285714286,consistent,inconsistent,consistent,consistent,consistent
156366092,english,"can't recommend because of different reasons: you have to be online, hitbox issues , not enough gamemodes and gacha mechanics",1705746423,1705752549,False,0,0,0.0,0,True,False,False,True,,,,76561197979502281,242,16,5575,464,5110,1707037422,"['different reasons', 'hitbox issues']","[""n't"", 'recommend', 'different', 'reasons', 'have', 'be', 'online', 'hitbox', 'issues', 'not', 'enough', 'gamemodes', 'gacha', 'mechanics']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,consistent,inconsistent
156349748,english,e,1705726927,1705726927,True,0,0,0.0,0,True,False,False,True,,,,76561199203332887,0,2,3262,1791,1422,1707025325,[],['e'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
156344048,english,"i hadn't heard about this game until a friend recommended it to me, i had absolutely 0 idea of what the game was about or what i was doing, here's what i'm thinking:

 there's no battle pass???
i mean, i don't understand if we're expected to all play with the same super extensive list of character selection? i mean, there's really nothing bringing me back week after week to spend my money on so i'm kinda lost? do you just get all of it for free?

 mmr is too chaotic
the fluctuation between a game that plays like a sunday drive then an mlg tournament the next gives me an emotional high i haven't experienced since grade school. i think a more defined leveling system will help balance out the playing field, also bots are cracked, valve plz fix. also, no prestige option???

 my face hurts everytime i play.
i literally have too much fun that my cheeks are absolutely killing me by the end of the game, my face hurts too.

 there's a lot of achievements
i really can't ever choose which ones to focus on or what i should be paying attention to first, i just get really cool stuff all the time. i think this part of the game could be replaced with the battle pass.

that being said, very good game, excited to see if more animal options will be released!

""would love to see a goldfish""  backseat player",1705720360,1706562872,True,0,0,0.0,0,True,False,False,True,,,,76561198246954340,0,3,5239,779,5000,1706864161,"['extensive list', 'i mean', 'back week', 'sunday drive', 'emotional high', 'grade school', 'defined leveling', 'plz fix', 'everytime i', 'i play', 'much fun', 'cool stuff', 'good game', 'more animal']","['i', 'had', ""n't"", 'heard', 'game', 'friend', 'recommended', 'i', 'had', 'absolutely', 'idea', 'game', 'was', 'about', 'i', 'was', 'doing', 'here', ""'s"", 'i', ""'m"", 'thinking', ""'s"", 'battle', 'pass', 'i', 'mean', 'i', 'do', ""n't"", 'understand', ""'re"", 'expected', 'play', 'same', 'super', 'extensive', 'list', 'character', 'selection', 'i', 'mean', ""'s"", 'really', 'nothing', 'bringing', 'back', 'week', 'week', 'spend', 'money', 'i', ""'m"", 'kinda', 'lost', 'do', 'just', 'get', 'free', 'mmr', 'is', 'too', 'chaotic', 'fluctuation', 'game', 'plays', 'sunday', 'drive', 'then', 'mlg', 'tournament', 'next', 'gives', 'emotional', 'high', 'i', 'have', ""n't"", 'experienced', 'grade', 'school', 'i', 'think', 'more', 'defined', 'leveling', 'system', 'help', 'balance', 'playing', 'field', 'also', 'bots', 'are', 'cracked', 'plz', 'fix', 'also', 'prestige', 'option', 'face', 'hurts', 'everytime', 'i', 'play', 'i', 'literally', 'have', 'too', 'much', 'fun', 'cheeks', 'are', 'absolutely', 'killing', 'end', 'game', 'face', 'hurts', 'too', ""'s"", 'lot', 'achievements', 'i', 'really', ""n't"", 'ever', 'choose', 'ones', 'focus', 'i', 'be', 'paying', 'attention', 'first', 'i', 'just', 'get', 'really', 'cool', 'stuff', 'time', 'i', 'think', 'part', 'game', 'be', 'replaced', 'battle', 'pass', 'being', 'said', 'very', 'good', 'game', 'excited', 'see', 'more', 'animal', 'options', 'be', 'released', 'love', 'see', 'goldfish', 'backseat', 'player']",0,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.7269}",0.7269,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.10594444444444444,0.12974999999999998,0.10177777777777777,consistent,inconsistent,consistent,consistent,consistent
156331938,english,great family game when your step sis is round. she gets stuck a lot. needs bigger and better updates! and more places to get stuck in. did i mention she's a furry,1705706506,1705706542,True,0,0,0.4782608747482299,0,True,False,False,True,,,,76561199153433892,115,21,12702,140,12561,1706983084,"['great family', 'needs bigger', 'better updates', 'more places', 'i mention']","['great', 'family', 'game', 'step', 'sis', 'is', 'round', 'gets', 'stuck', 'lot', 'needs', 'bigger', 'better', 'updates', 'more', 'places', 'get', 'stuck', 'did', 'i', 'mention', ""'s"", 'furry']",0,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.22083333333333333,0.45,0.19999999999999998,consistent,inconsistent,consistent,consistent,consistent
156277322,english,"so funny
and knockouts are cool",1705644319,1705644319,True,0,0,0.0,0,True,False,False,True,,,,76561199226604252,0,3,3632,1376,1815,1707015849,[],"['so', 'funny', 'knockouts', 'are', 'cool']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0,0.3,inconsistent,inconsistent,consistent,inconsistent,consistent
156238389,english,"it's a fantastic break from fps games, but still satisfies my competitive urges.",1705593006,1705593006,True,0,0,0.0,0,True,False,False,True,,,,76561198936034971,0,2,7248,6,6967,1706138226,"['fantastic break', 'fps games', 'competitive urges']","[""'s"", 'fantastic', 'break', 'fps', 'games', 'still', 'satisfies', 'competitive', 'urges']",0,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.1779}",0.1779,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.4,0.4,0.4,consistent,inconsistent,consistent,consistent,consistent
156122210,english,alot,1705441468,1705441468,True,0,0,0.0,0,True,False,False,True,,,,76561199097346062,0,1,3105,1845,488,1707086525,[],['alot'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
156117738,english,"fun group game. constant updates, patches, and gameplay reworks.",1705436204,1705436204,True,0,0,0.0,0,True,False,False,True,,,,76561198000260653,0,4,4126,460,3636,1707104435,['constant updates'],"['fun', 'group', 'game', 'constant', 'updates', 'patches', 'gameplay', 'reworks']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.03333333333333335,0.0,-0.03333333333333335,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
156113943,english,"don't listen to the bad reviews!!! the game does need better online split screen support, but you can still play online in custom matches with your friends on split screen. party animals is a great game, and i have had so much fun playing with my friends on this game. me and my friend destroy dogs on planes, trains, and lollipop factory's. it never gets old, even though i have done basically everything in the game i still enjoy every second of it. if you love physics based games you will love party animals.",1705432004,1705432004,True,2,0,0.5238095521926879,0,True,False,False,True,,,,76561198426688487,0,3,10463,1006,9140,1706975136,"['bad reviews', 'better online', 'split screen', 'screen support', 'great game', 'much fun']","['do', ""n't"", 'listen', 'bad', 'reviews', 'game', 'does', 'need', 'better', 'online', 'split', 'screen', 'support', 'still', 'play', 'online', 'custom', 'matches', 'friends', 'split', 'screen', 'party', 'animals', 'is', 'great', 'game', 'i', 'have', 'had', 'so', 'much', 'fun', 'playing', 'friends', 'game', 'friend', 'destroy', 'dogs', 'planes', 'trains', 'lollipop', 'factory', 'never', 'gets', 'old', 'even', 'i', 'have', 'done', 'basically', 'everything', 'game', 'i', 'still', 'enjoy', 'second', 'love', 'physics', 'based', 'games', 'love', 'party', 'animals']",0,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.7906}",0.7906,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.02142857142857144,0.10000000000000005,0.042857142857142864,consistent,inconsistent,consistent,consistent,consistent
156113697,english,i love it it is an amazing game where you can make friends. some achievements are hard because you have to be peaceful and it is hard to do that but sometimes you can have a fun little peace server!,1705431753,1705431753,True,0,0,0.0,0,True,False,False,True,,,,76561199071886336,0,2,7474,1719,4748,1707081558,"['amazing game', 'little peace']","['i', 'love', 'is', 'amazing', 'game', 'make', 'friends', 'achievements', 'are', 'hard', 'have', 'be', 'peaceful', 'is', 'hard', 'do', 'sometimes', 'have', 'fun', 'little', 'peace', 'server']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.05403645833333334,0.004166666666666689,0.05989583333333334,inconsistent,inconsistent,consistent,consistent,consistent
156066426,english,this game is so cute and fun to play :) it is a nice/easygoing game to play. i find it fun to hit people with random objects like a bat or frying pan. i also enjoy the character selection and butt scratches ;),1705362355,1705362355,True,0,0,0.0,0,True,False,False,True,,,,76561198959726803,0,1,5786,661,4704,1707108378,"['nice/easygoing game', 'random objects']","['game', 'is', 'so', 'cute', 'fun', 'play', 'is', 'nice/easygoing', 'game', 'play', 'i', 'find', 'fun', 'hit', 'people', 'random', 'objects', 'bat', 'frying', 'pan', 'i', 'also', 'enjoy', 'character', 'selection', 'butt', 'scratches']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.10555555555555554,-0.45,0.028571428571428564,inconsistent,inconsistent,consistent,inconsistent,consistent
156037348,english,it is relly fun,1705330253,1705330253,True,0,0,0.0,0,True,True,False,True,,,,76561199045842188,0,1,13482,4019,2421,1707020207,[],"['is', 'relly', 'fun']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0,0.3,inconsistent,inconsistent,consistent,inconsistent,consistent
156036077,english,i like to play with my booboo,1705328737,1705328737,True,0,0,0.0,0,True,False,False,True,,,,76561199589964558,0,1,3965,1987,900,1707102902,[],"['i', 'like', 'play', 'booboo']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,inconsistent,inconsistent,inconsistent,inconsistent,inconsistent
155950532,english,fun,1705222261,1705222261,True,0,0,0.0,0,True,False,False,True,,,,76561198887864536,0,1,9160,818,7908,1707011344,[],['fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0,0.3,inconsistent,inconsistent,consistent,inconsistent,consistent
155947108,english,"very nice game
",1705217101,1705217101,True,0,0,0.0,0,True,False,False,True,,,,76561199082415444,0,1,6440,983,2564,1706610683,['nice game'],"['very', 'nice', 'game']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.19,0.09999999999999998,0.19,inconsistent,inconsistent,consistent,consistent,consistent
155928343,english,love absolutely socking the sht out of otter's faces.,1705192299,1705192299,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561199203218660,0,3,3412,1119,1205,1707102051,[],"['love', 'absolutely', 'socking', 'sht', 'otter', 'faces']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.35,0.0,0.35,inconsistent,inconsistent,consistent,inconsistent,consistent
155874471,english,"good game, i love games that you can buy it and then nothing to buy else like battle pass",1705137446,1705137446,True,0,0,0.0,0,True,False,False,True,,,,76561199119775454,28,22,2950,1489,185,1706984888,"['good game', 'like battle']","['good', 'game', 'i', 'love', 'games', 'buy', 'then', 'nothing', 'buy', 'else', 'like', 'battle', 'pass']",0,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.26666666666666666,0.14999999999999997,0.26666666666666666,consistent,inconsistent,consistent,consistent,consistent
155848800,english,this game is fun and cute,1705102602,1705102602,True,0,0,0.0,0,True,False,False,True,,,,76561198162103810,0,8,5215,2357,1015,1707106939,[],"['game', 'is', 'fun', 'cute']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.13333333333333333,0.0,0.13333333333333333,inconsistent,inconsistent,consistent,inconsistent,consistent
155807831,english,"add sheep named sheepy :)
",1705058764,1705058764,True,0,0,0.0,0,True,False,False,True,,,,76561198051086810,0,2,3230,1019,1884,1707045441,[],"['add', 'sheep', 'named', 'sheepy']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0,0.0,inconsistent,inconsistent,consistent,inconsistent,inconsistent
155777431,english,"very polished party brawler. music tracks are fun and catchy, gameplay is a blast. only gripe is you can only play it connected to the internet. this game would be perfect for offline couch coop, and it's a crime that you cant do it on the go.",1705010943,1705010943,True,0,0,0.0,0,True,False,False,True,,,,76561198048923588,17,2,7317,958,4083,1706640187,"['polished party', 'couch coop']","['very', 'polished', 'party', 'brawler', 'music', 'tracks', 'are', 'fun', 'catchy', 'gameplay', 'is', 'blast', 'only', 'gripe', 'is', 'only', 'play', 'connected', 'internet', 'game', 'be', 'perfect', 'offline', 'couch', 'coop', ""'s"", 'crime', 'cant', 'do', 'go']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.18333333333333335,0.0,0.18333333333333335,inconsistent,inconsistent,consistent,inconsistent,consistent
