"mark156","November 2005"," You clamped the metal carrier to the roof directly on a painted surface???? Are you crazy??? :confuse: Why in the world would you put something so large on that little car?I don't get it.Mark :surprise: "
"steine13","November 2005"," You clamped the metal carrier to the roof directly on a painted surface???? (i) I understand that's how it's supposed to be done.(ii) Of course I didn't, I put a piece of bicycle inner tube on first. But when the whole shebang slid backwards, the inner tube stayed where it was.Are you crazy???That's debatable but hardly the point.Why in the world would you put something so large on that little car?Because I need to get two boats to the river, and that's all the car I got. My buddy's cars -- even the big trucks -- are usually not set up to transport ANYTHING on top. The sissies.Size doesn't have much to do with it. The same thing happened with the Sienna (no paint damage though), but the Mercury Villager was fine. In the end, I realized I was driving an ungainly 4000-lb car just so I could go canoeing 4 times a year. I may have to get a trailer instead.I wouldn't be so peeved if the rack hadn't started to come apart. Lousy design. Some of Yakimas other solutions are much better.-Mathias "
"steine13","November 2005"," Hi, My name is Mathias and I am a car addict. (Hi Mathias!)Compared to some of youze guyze, I'm a babe in the woods, though. But my list is better, has prices :-)The Passat was back home in Germany, the rest were here in MI.-------------------------------------------------------------------------78 vw passat 80,000km Oct '88 free, gave away aug '9183 plymouth horizon 100,000mi Aug '91 $900 dumped summer '9485 nissan pulsar 105,000mi oct '93 $1400 sold spring '94 for $170089 pontiac lemans 135,000mi nov '93 $800 sold early '97 for $65080 chevy cargo van 150,000mi oct '94 $560 dumped june '9583 malibu wagon 107,000mi aug '95 $725 sold jan '97 for $850 87 audi 4000 105,000mi jan '97 $1000 sold oct '98 $900 to shaheen88 vw fox 68,013mi dec '95 $1700 sold nov '97 for $175085 chevy beauville 92,200mi jul '96 $1750 sold oct '97 for $175097 nissan truck (new) 45mi sep '97 $10500 98 chevy prizm (new) 43mi oct '98 $9280 after rebs w/ audi || sold $7280 7/0192 ford aerostar 110,000mi Jul '99 $3,400 sold oct '02 for $95098 Toyota Sienna LE 54,000mi jun 02 $14k deered oct '03 sold wreck 93 Toyota Corolla LE 170k Sep01 $1,500 sold to Adam Jan '03 for $80003 Toyota Sienna (new) 4mi Jan03 $3,800 OTD + $20k @ 0%04 Pontiac Vibe (new) 5mi Oct03 $14,060 OTD 99 Chevy Prizm LSi 133,000mi Sep04 $1001 + new clutch, sold Mar0500 Merc Vill Estate 81,000mi Mar05 $7200 OTD sold for $6 Oct05-------------------------------------------------------------------------I had the most fun with the '80 Chevy van (3-on-the-tree baby!). The best deal was the 88 VW Fox which I sold for what I paid for it... 35k later.The most expensive to keep running was the '92 Aerostar... all niggling little things. Note how there isn't a Honda on the list. Hmmmm....-Mathias "
"guss","November 2005"," reverse Pontiac emblem you made for yourself on the front clip. Do you think you could make a Mazda one for mine?I use the Q tower with a bike rack (the 6 wagon has roof rails available, but good luck finding one) and have not had any problem with 2 bikes up top.I was actually amazed that those 4 little clips could hold all that pressure.I guess I'll have to keep a closer eye on it.Maybe you should try kayaking, or is that for sissies too? "
"mark156","November 2005"," My gosh Mathias, either you have a mighty sharp memory or the most accurate records at your finger tips. You have quite a collection.I would agree with you that a trailer would work perfect for transporting your canoes (where is Jolie? I think she has a trailer for sale!).I have seen a few things fall off of vehicles on the interstate.... not a pretty sight! Also, a trailer would make you more aerodynamic.Maybe a paint guy can touch-up that scratches on the Vibe.Anyway, good luckMark "
"jlawrence01","November 2005"," Mathias,I thought that you were opposed to the <$1k car ...Last weeks car was a Buick Park Ave. that I drove to Kansas City. For a large car, that was pretty hard for me to get into.This weekend, I drove a Chevy Silverado Chicago - Minneapolis through Southern Wisconsin playing ""dodge the deer"" in a driving rain.Next week's car will be a Neon, I bet. "
"jaserb","November 2005"," Lately I find myself jonesing after super cheap wheels. A few months ago I kept seeing a mid 90s Ford Escort 2dr at a ratty car lot with $1500 on the windshield. Looked really sharp. If I had any reason at all to switch I'd have jumped on it. Now that's gone, but the local Subie dealer has a '93 Sentra XE 2 door that they're trying to dump for $1950. 5 speed, A/C, Cruise, CD, 124k miles. I've always liked that style of Sentra - I had an SE-R a couple of years ago. The 2 door doesn't even have the motorized seat belts. It's cute and red, and it needs a home.Problem is I have 3 cars, all TIH. My old beater truck for bike hauling and yard work, the MPV for the family, and the Alfa Spider for sitting in the garage on jackstands while I tinker with it. The Sentra would be a phenomenal cheap-o commuter - I could probably drive it for 50k miles, get 35 MPG, and only need to replace maybe an alternator or a CV joint once in a while. But with a 5 mile one way commute I really can't justify a 4th car as a commuter, and it can't replace any of the other 3. The really weird part is that last week there was a layoff at my work, and part of me was hoping I wouldn't make it through so I could find a job with a longer commute and thus justify buying that Sentra. Sick, I know. Maybe I'm just going through CCB withdrawal - I haven't bought or sold a car since April! :surprise: -Jason "
"jlawrence01","November 2005"," Me too on the cheap wheels.I keep seeing old Horizon/Chevettes/Caprices that interest me for under $1k ...Of course I remember all the good things ... but forget why I have a newer car. "
"jaserb","November 2005"," For me this Sentra would be absolute luxury - it's been 4 years since I've had a daily driver with cruise! I've thought about splurging and buying something really nice - a TSX or Legacy GT would fit the bill. I could easily afford either one, but I've discovered the perverse appeal of driving something at the bottom of its depreciation curve. I've put maybe $400 into my pickup in the last year for tires, DIY timing belts and tensioners, and a few other little things. That's barely a monthly payment for anything nice, with no guarantee the ""nice car"" wouldn't need more upkeep. And my truck will be worth $2k as long as it runs good and looks OK, so I might as well keep piling on the miles.-Jason "
"woodyww","November 2005"," I tried that when I was 4 years old. Drove my Grandfather's car (that he had left running) into the side of the barn.....lots'o fun!*... it is too bad that Little Gee can't drive..* "
"anonymousposts","November 2005"," He put the key in the ignition of my Accord today. hat means he had to pick the right key as well. I was shocked at first. Maybe he's the next Marcus Grunholm. When Gee got back from his RL test drive he was surprised as well .......... Not that we drove home in a new RL or anything. "
"akangl","November 2005"," I would agree with you that a trailer would work perfect for transporting your canoes (where is Jolie? I think she has a trailer for sale!). No trailer for sale here, we decided to keep it. We have 3 vehicles and 4 trailers..........our yard is FULL!!!Mathais.......what were you thinking???? Goodness!! LOL :P "
"steine13","November 2005"," Hello, Mathias. Thank You for your inquiry about Yakima Products, Inc!We have since changed the design of the q-towers. Drop us a line with your address and phone number. I will get some new towers out to you.Other then tightening the tower more it sounds like you have done everything correct in fitting the rack.I'm impressed.Seems to be a stand-up company after all.I'll let y'all know how the new ones work out.-Mathias "
